Fichero generado por el Mityc30/10/2013
Longitud;Latitud;Descripcion
-1.65122;42.83158;GALP L-D: 06:00-22:30 1,317 e
-6.14517;36.67022;TAMOIL L-D: 24H 1,317 e
-6.33856;36.79075;SHELL L-D: 07:00-23:00 1,318 e
2.03181;41.39844;PETROLIS DE BARCELONA L-D: 05:00-23:00 1,318 e
-3.67733;38.90414;SARAS L-D: 06:30-22:30 1,318 e
-7.87728;42.32075;CARREFOUR L-D: 24H 1,318 e
-7.84511;43.65803;ORTEGAL OIL Horario Especial 1,318 e
-1.69217;43.27944;NEUMATICOS BIDASOA Horario Especial 1,318 e
-2.50347;43.34525;EPERMENDI Horario Especial 1,318 e
-1.76456;43.33906;REPSOL L-D: 24H 1,318 e
-1.70358;43.27575;BP L-D: 06:00-22:00 1,318 e
-1.98244;43.27978;REPSOL L-D: 24H 1,318 e
-1.98425;43.27847;REPSOL L-D: 24H 1,318 e
-7.64678;42.27225;EESS MACEDA L: 06:00-12:00 1,318 e
-3.0105;43.31319;PETRONOR L-D: 06:00-23:00 1,318 e
-3.00319;43.29844;REPSOL L-D: 24H 1,318 e
-3.00278;43.29892;REPSOL L-D: 06:00-22:00 1,318 e
-3.00472;43.29281;REPSOL L-D: 07:00-23:00 1,318 e
-7.85378;42.36983;E.S. O VISO L-D: 07:00-23:00 1,318 e
-3.0135;43.29725;PETRONOR L-D: 06:00-22:00 1,318 e
-2.19481;43.04528;REPSOL L-D: 24H 1,318 e
-2.51903;43.19386;AVIA Horario Especial 1,318 e
-2.0925;43.11692;REPSOL L-D: 24H 1,318 e
-2.22728;43.04822;REPSOL L-D: 06:00-22:00 1,318 e
-2.15619;43.07886;REPSOL L-D: 24H 1,318 e
-2.00094;43.27767;PETRONOR L-D: 06:00-22:00 1,318 e
-2.00136;43.27806;PETRONOR L-D: 06:00-22:00 1,318 e
-2.11347;43.09575;PETRONOR L-V: 06:00-22:00 1,318 e
-2.05578;43.17861;REPSOL L-D: 24H 1,318 e
-1.98147;43.30903;REPSOL L-D: 06:00-22:00 1,318 e
-2.13575;43.08761;PETRONOR L-D: 06:00-22:00 1,318 e
-2.57881;42.54764;REPSOL Horario Especial 1,318 e
-1.75269;43.33581;PETRONOR L-D: 24H 1,318 e
-1.94367;43.32167;REPSOL L-D: 06:30-22:30 1,318 e
-2.51817;42.87856;REPSOL L-D: 06:00-22:00 1,318 e
-2.48292;43.18161;E.S. KANTOI L-D: 24H 1,318 e
-1.96828;43.26694;AVIA L-D: 06:00-22:00 1,318 e
-2.48786;43.18039;E.S.EIBAR,S.A. L-D: 24H 1,318 e
-2.45456;43.18997;ACITAIN L-D: 24H 1,318 e
-2.25378;43.20386;REPSOL L-V: 06:00-22:00 1,318 e
-2.25347;43.20375;REPSOL L-D: 06:00-22:00 1,318 e
-2.66169;42.85928;PETRONOR L-D: 06:00-22:00 1,318 e
-1.98406;43.28597;PETRONOR L-D: 24H 1,318 e
-2.22042;43.05003;REPSOL Horario Especial 1,318 e
-2.05553;43.17717;REPSOL L-D: 24H 1,318 e
-1.75411;43.34111;REPSOL L-D: 24H 1,318 e
-2.02197;43.25278;REPSOL L-D: 05:30-23:00 1,318 e
-2.16367;43.06589;CAMPSA L-D: 24H 1,318 e
-2.06878;43.15286;PETRONOR L-D: 24H 1,318 e
-2.01903;43.25733;REPSOL L-D: 06:30-22:30 1,318 e
-2.6645;42.83872;REPSOL L-D: 06:00-22:00 1,318 e
-2.71247;42.87714;REPSOL L-D: 24H 1,318 e
-2.71447;42.87869;REPSOL L-D: 24H 1,318 e
-8.40311;43.09339;GALP L-D: 07:00-23:00 1,318 e
-3.83333;43.43414;E.E.S.S. MAS, S.L. L-S: 07:00-22:00 1,318 e
-7.81661;42.28972;E. S. SAN CIBRAO, S. L. L-D: 24H 1,318 e
-0.869;41.25911;CEPSA Horario Especial 1,318 e
-1.71006;43.27828;REPSOL Horario Especial 1,318 e
-1.70858;43.27811;REPSOL L-D: 06:00-23:00 1,318 e
-1.68717;43.27083;PETRONOR Horario Especial 1,318 e
-1.63328;42.77433;GALP L-D: 24H 1,318 e
-1.67036;43.15575;E.S. KONTXA S.L. L-D: 06:00-02:30 1,318 e
-7.90275;42.27297;VALCARCEL L-D: 07:00-23:00 1,318 e
-2.65247;42.48319;PETRONOR L-D: 07:00-22:00 1,318 e
-1.76208;42.18278;CAMPSA L-D: 06:00-22:00 1,318 e
-2.76075;42.32853;REPSOL L-D: 24H 1,318 e
-1.99047;42.21372;CAMPSA L-S: 07:00-21:00 1,318 e
-1.75642;42.1785;CAMPSA Horario Especial 1,318 e
-2.70122;42.41172;REPSOL L-D: 07:00-23:00 1,318 e
0.47894;40.70072;GALP L-D: 24H 1,318 e
-0.54206;39.01717;PETROMAX L-D: 06:00-22:00 1,318 e
-2.08531;42.23017;CARMINA II L-D: 07:00-23:00 1,318 e
-7.02719;38.88358;TOP-OIL L-D: 24H 1,318 e
-7.02672;38.88317;TOP-OIL L-D: 24H 1,318 e
-6.94586;38.87789;REPSOL L-D: 07:00-23:00 1,319 e
-6.26161;38.79242;HNOS GUILLEN MONTERO S.A. L-D: 06:00-22:00 1,319 e
-6.97147;38.86147;CARREFOUR L-D: 24H 1,319 e
-6.98986;38.86794;CARREFOUR L-D: 24H 1,319 e
-5.10644;38.81972;IBERDOEX L-S: 07:30-14:00 y 16:00-19:00 1,319 e
-7.16803;38.37914;IBERDOEX Horario Especial 1,319 e
-7.12178;38.23947;IBERDOEX L-D: 07:00-22:00 1,319 e
-2.17025;40.07364;CAMPSA L-D: 07:00-22:00 1,319 e
-3.24233;40.61969;GALP L: 06:30-22:30 1,319 e
-4.29778;39.97217;DAGAS-OIL S.L. L-D: 06:30-22:30 1,319 e
-5.92092;36.19956;GALP L-D: 24H 1,319 e
-4.06753;40.73311;"REPSOL L-S: 7:30-20:30; D: 8:30-20:00 1,319 e"
-3.72614;40.30411;CAMPSA Horario Especial 1,319 e
-3.49336;40.39486;REPSOL L-D: 24H 1,319 e
-3.40778;40.38528;REPSOL L-D: 06:00-23:00 1,319 e
-3.72164;40.251;REPSOL Horario Especial 1,319 e
-3.74144;40.33125;BP VILLECA II L-D: 07:00-23:00 1,319 e
-3.50969;40.64167;REPSOL L-D: 24H 1,319 e
-3.62936;40.16608;BP CIEMPOZUELOS L-D: 24H 1,319 e
-3.56542;40.44919;REPSOL L-D: 24H 1,319 e
-3.56664;40.44878;REPSOL L-D: 06:00-22:00 1,319 e
-3.47961;40.4625;CAMPSA Horario Especial 1,319 e
-3.76508;40.27711;REPSOL L-D: 24H 1,319 e
-4.08494;40.66919;CEPSA L-D: 06:00-23:59 1,319 e
-3.80542;40.34639;REPSOL L-D: 07:00-00:00 1,319 e
-4.35075;42.417;E.S. HOSTAL LOS CHOPOS L-D: 06:00-23:00 1,319 e
-3.48083;40.31;REPSOL L-D: 06:00-00:00 1,319 e
-3.76003;40.65797;REPSOL L-D: 24H 1,319 e
-4.14378;40.59172;CEPSA Horario Especial 1,319 e
-5.73361;41.44494;REPOSTAR - ANSELMO MONTER L-D: 07:00-23:00 1,319 e
-1.83164;38.92939;E.S. LA DEHESA DE AB Horario Especial 1,319 e
-2.13436;40.06608;REPSOL L-D: 07:00-22:00 1,319 e
-2.12589;40.05511;REPSOL L-D: 24H 1,319 e
-3.74269;40.26597;REPSOL L-D: 06:00-22:00 1,319 e
-1.342;37.62233;REPSOL L-D: 06:00-22:00 1,319 e
-1.86989;38.99822;INPEALSA L-D: 07:00-23:00 1,319 e
-1.85331;38.98217;INPEALSA L-D: 07:00-23:00 1,319 e
-4.12917;40.58822;REPSOL L-D: 07:00-23:00 1,319 e
-3.72089;40.36806;BP CHEYPER  L-D: 24H 1,319 e
-3.82394;40.25689;REPSOL L-D: 24H 1,319 e
-3.74139;40.33122;BP VILLECA I L-D: 24H 1,319 e
-3.65597;38.89711;CARBURANTES BOLANOS S.L. L: 07:00-21:00 1,319 e
-1.00756;37.63528;E.S. MOLERO S.A. L-D: 06:00-23:00 1,319 e
-0.50564;39.36878;TAMOIL Horario Especial 1,319 e
-0.40117;39.50011;GALP Horario Especial 1,319 e
-0.32372;39.58742;REPSOL L-D: 24H 1,319 e
-0.33539;39.56297;TAMOIL Horario Especial 1,319 e
-0.32447;39.50453;ALCAMPO S.A. Horario Especial 1,319 e
-0.32778;39.57425;REPSOL L-D: 07:00-22:00 1,319 e
-0.46628;39.36417;REPSOL Horario Especial 1,319 e
-0.32411;39.58511;PETRONOR L-D: 06:00-22:00 1,319 e
-0.30956;39.53689;REPSOL L-D: 24H 1,319 e
-0.43533;39.45994;CAMPSA EXPRESS Horario Especial 1,319 e
-0.66406;38.71592;REPSOL L-D: 06:00-22:00 1,319 e
-0.16239;39.84103;NINGUNO Horario Especial 1,319 e
-0.89886;38.14389;BP COX  L-D: 06:00-23:00 1,319 e
-3.44639;40.46367;BP BERNARDA L-D: 24H 1,319 e
-3.74211;40.36847;BP ISLA AZUL L-D: 24H 1,319 e
-3.74339;40.36336;BP CARABANCHEL L-D: 24H 1,319 e
-3.74036;40.31444;BP GETAFE L-D: 04:00-01:00 1,319 e
-3.88867;40.32958;CARREFOUR L-D: 24H 1,319 e
-3.51031;40.73144;CAMPSA L-D: 06:00-14:59 y 15:00-00:00 1,319 e
2.03064;41.3215;GALP L-D: 24H 1,319 e
-3.99553;40.23906;REPSOL-DUALEZ L-D: 24H 1,319 e
-3.35272;40.50775;GALP L-D: 24H 1,319 e
-3.74303;40.3735;GALP L-D: 24H 1,319 e
0.516;40.81942;SIMPLY L-D: 24H 1,319 e
-3.53756;40.82211;REPSOL L-D: 06:30-22:30 1,319 e
-4.10822;40.63331;REPSOL L-D: 07:00-00:00 1,319 e
-4.10692;40.633;REPSOL L-D: 07:00-00:00 1,319 e
-3.82175;40.17089;REPSOL L-D: 05:00-23:00 1,319 e
-4.05981;40.49947;REPSOL L-D: 06:00-23:30 1,319 e
0.61108;41.01244;REPSOL L-D: 06:00-22:00 1,319 e
0.59344;41.18083;PETRONOR L: 07:00-22:00 1,319 e
0.82725;41.02014;ALAS L-D: 07:00-13:00 y 15:00-21:00 1,319 e
0.671;40.78744;PETROCAT L-D: 06:00-22:00 1,319 e
2.03181;41.32486;MOLMAR  L-D: 06:00-22:00 1,319 e
2.04822;41.27503;REPSOL L-D: 06:00-22:00 1,319 e
1.87811;41.90386;PETROCAT L-D: 06:00-22:00 1,319 e
2.01183;41.55336;TREVOL L-D: 24H 1,319 e
2.29767;41.64994;REPSOL L-D: 06:00-22:00 1,319 e
2.50581;41.87833;FACA Horario Especial 1,319 e
0.76508;41.75111;EL CORB - TORRE DE NOVEL Horario Especial 1,319 e
2.12258;41.33144;MAKRO L-S: 06:00-21:30 1,319 e
2.27931;41.67628;REPSOL L-D: 05:30-23:30 1,319 e
2.04939;41.33389;BP SAN BOI L-D: 24H 1,319 e
2.28314;41.62731;REPSOL L-D: 06:00-22:00 1,319 e
-3.34811;40.49375;GALP L-D: 24H 1,319 e
2.78797;41.96733;MEROIL Horario Especial 1,319 e
-3.7615;40.40183;REPSOL L-D: 24H 1,319 e
1.99108;41.30739;BP LA BOBILA L-D: 06:00-22:00 1,319 e
2.06956;41.31408;GALP L-D: 05:00-23:00 1,319 e
2.04042;41.54806;PETROCAT L-D: 24H 1,319 e
2.01836;41.31017;BP VILADECANS L-D: 24H 1,319 e
1.96908;41.45261;SARAS ENERGIA L-D: 07:00-23:00 1,319 e
2.50247;41.69264;BP MONTSENY L-D: 24H 1,319 e
2.63436;41.95817;BTP L: 06:30-22:30 1,319 e
2.01256;41.30894;CARREFOUR Horario Especial 1,319 e
1.87789;41.52819;BTP L: 06:30-22:30 1,319 e
2.33665;41.48395;SARAS ENERGIA  L-D: 07:00-23:00 1,319 e
-0.77469;41.58336;REPSOL L-D: 06:00-22:00 1,319 e
1.81625;41.72267;SETSERVEIS L-D: 24H 1,319 e
2.33111;41.48281;MEROIL L-D: 07:00-22:00 1,319 e
1.858;41.74475;SARAS  Horario Especial 1,319 e
2.01586;41.31219;GALP L-D: 24H 1,319 e
-1.10719;37.86714;AIREMAR I L-D: 24H 1,319 e
-1.04708;37.71639;E.S.MOLERO S.A. L-D: 06:00-22:30 1,319 e
2.007;41.57533;CAVASA L-D: 24H 1,319 e
2.28283;41.68439;REPSOL L: 06:00-22:00 1,319 e
-0.88981;38.156;GALP L-D: 24H 1,319 e
-0.43947;39.14162;ALZICOOP CARBURANTS L-D: 24H 1,319 e
-0.45556;39.36056;MEROIL Horario Especial 1,319 e
1.73686;41.22167;SIMPLY L-S: 09:30-21:30 1,319 e
-5.74297;43.17183;GALP L-D: 07:00-23:00 1,319 e
-1.02532;40.52909;E.S DE ALFAMBRA Horario Especial 1,319 e
-0.36781;42.77397;REPSOL L-D: 07:00-22:00 1,319 e
-0.32689;42.63022;PETRONOR L: 08:00-22:00 1,319 e
-0.27181;42.12369;REPSOL L-D: 06:00-22:00 1,319 e
-1.68059;43.13608;AVIA L-D: 07:00-22:00 1,319 e
-2.01681;42.60739;LA VENTA DE MORENTIN L-D: 08:00-23:00 1,319 e
-1.31925;41.83231;CAMPSA L-D: 07:00-23:00 1,319 e
-1.32;41.83425;CAMPSA L-D: 07:00-23:00 1,319 e
-1.03142;41.73058;PETRONOR L-D: 24H 1,319 e
-1.02983;41.73164;REPSOL L-D: 24H 1,319 e
-1.27211;42.28333;PETRONOR L-S: 07:00-21:00 1,319 e
-0.15322;41.79233;REPSOL L-D: 06:30-22:00 1,319 e
-0.32764;41.76947;REPSOL L-S: 07:00-21:00 1,319 e
-0.45933;41.87208;REPSOL L-S: 09:00-20:00 1,319 e
0.51489;41.87819;REPSOL Horario Especial 1,319 e
-0.36933;41.93961;REPSOL L-D: 24H 1,319 e
-0.57553;42.03619;REPSOL L-D: 06:00-22:00 1,319 e
-0.80672;41.02819;SARAS Horario Especial 1,319 e
-0.75461;41.64072;REPSOL L-D: 24H 1,319 e
-0.75469;41.64064;REPSOL L-D: 24H 1,319 e
-7.98733;43.43631;E.S. PORTA DO EUME L-D: 06:30-23:00 1,319 e
-8.43314;43.35058;MAKRO Horario Especial 1,319 e
-7.44167;42.83278;ESTACION DE SERVICIO SERA L: 07:00-23:00 1,319 e
-7.87739;42.31811;GALP L-D: 07:00-23:00 1,319 e
-7.42522;41.82522;GALP L-D: 24H 1,319 e
-4.88147;43.41381;EL CENTRO L-D: 07:30-21:30 1,319 e
-8.51214;42.90181;CEPSA Horario Especial 1,319 e
-8.44328;42.83742;SARAS L-D: 07:00-23:00 1,319 e
-8.85606;42.80006;CAMPSA L-D: 24H 1,319 e
-8.66507;42.1569;E. S. TUY S.L. (SAN COSME L-D: 06:30-22:30 1,319 e
-8.45911;42.69814;GALP L-D: 07:00-00:00 1,319 e
-9.00239;42.58739;AGRO DO FORNO L-D: 24H 1,319 e
-8.21392;43.27608;CEPSA L: 07:00-23:00 1,319 e
-8.75197;42.3385;SHELL L-D: 07:00-23:00 1,319 e
-7.84639;42.40667;LATEQUIN Horario Especial 1,319 e
-1.27639;41.05083;REPSOL L-D: 24H 1,319 e
-3.61;37.21111;REPSOL L-D: 24H 1,319 e
-1.14589;38.031;THADER L-D: 24H 1,319 e
-6.44408;37.82475;MALOCA L-D: 24H 1,319 e
-0.73528;37.92861;ALCAMPO L-D: 24H 1,319 e
-5.20278;36.39325;BALLENOIL L-D: 24H 1,319 e
-1.1375;38.01853;THADER L-D: 24H 1,319 e
-3.84597;39.15831;CARBURANTES SEAL L-D: 24H 1,319 e
-3.88744;40.49967;BALLENOIL L-D: 24H 1,319 e
-3.68286;40.10544;SHELL L-D: 06:00-00:00 1,319 e
-3.16869;40.71789;SHELL L-D: 06:00-00:00 1,319 e
-2.10075;37.64486;PETROVELEZ Horario Especial 1,319 e
-3.81975;40.27261;REPSOL L-D: 06:00-22:00 1,319 e
-5.88678;42.42889;COOPERATIVA LAR L-D: 24H 1,319 e
-1.22306;38.07194;EESS TORREMONTIJO L-D: 06:00-00:00 1,319 e
-1.02158;37.72042;EL CASIS L-D: 06:00-22:00 1,319 e
-3.8105;40.30633;E.S.POLVORANCA L-D: 24H 1,319 e
-8.95236;43.15308;GALP L-D: 07:00-23:00 1,319 e
-3.77731;40.30853;REPSOL L-D: 24H 1,319 e
-6.16119;36.68994;GALP L-D: 24H 1,319 e
-3.51333;40.56111;GALP L-D: 24H 1,319 e
-6.10092;36.69428;GALP L-D: 24H 1,319 e
-3.88689;40.33509;REPSOL L-D: 24H 1,319 e
-3.50911;40.70186;BASIC L-D: 06:00-23:00 1,319 e
-3.045;43.30583;GASOLINERA ORTUELLA L-D: 24H 1,319 e
2.45461;41.69356;OCTANO L-D: 06:00-22:00 1,319 e
2.79972;41.96894;SHELL L-D: 24H 1,319 e
-1.41653;38.03272;TANAMIL L-D: 06:00-22:30 1,319 e
-1.79175;39.61208;BM L-D: 07:30-21:00 1,319 e
-0.38342;39.28086;E.S.VISA Horario Especial 1,319 e
-3.46506;40.45911;TORREJON 2 L-D: 24H 1,319 e
-8.52716;42.918;STAROIL Horario Especial 1,319 e
-7.56069;43.04547;CONFORT AUTO Horario Especial 1,319 e
-8.47589;43.18814;SHELL L-D: 07:00-23:00 1,319 e
-1.88942;39.01247;E.S. LEDANA L-D: 24H 1,319 e
0.74839;40.89717;ALAS Horario Especial 1,319 e
0.71628;40.87814;ALAS L-D: 07:00-13:00 y 15:00-21:00 1,319 e
2.27728;41.60994;SHELL L-D: 24H 1,319 e
2.34631;41.61403;SHELL L-S: 09:30-21:00 1,319 e
-4.51211;37.04492;SHELL L-D: 06:00-00:00 1,319 e
-3.65528;37.24736;SHELL L-D: 24H 1,319 e
-3.80836;40.35283;SHELL L-D: 06:00-22:00 1,319 e
2.29081;42.07039;SHELL L-D: 24H 1,319 e
2.25394;41.94219;SHELL L-D: 24H 1,319 e
-0.54283;38.90922;PETROMAR Horario Especial 1,319 e
-1.64656;42.03608;E.S. MURCHANTE  AVIA Horario Especial 1,319 e
-4.56069;41.601;COOPERATIVA JARAMIEL L-V: 08:00-13:00 y 15:00-18:00 1,319 e
-3.25253;38.94469;COMBUSTIBLES LA SOLANA L-D: 6:30-22:30 1,319 e
-3.14289;40.64331;GALP L-D: 24H 1,319 e
-3.76522;40.66175;REPSOL L: 07:00-23:00 1,319 e
-1.81562;42.67061;AVIA L-D: 06:00-22:00 1,319 e
-1.68419;42.79292;AVIA L-D: 06:00-22:00 1,319 e
-4.44292;37.17739;AGLA Horario Especial 1,319 e
-1.10436;37.86914;AIREMAR II L-D: 06:00-23:00 1,319 e
-2.03764;39.38789;LAPENA MORATALLA, S.L. L-S: 07:00-21:00 1,319 e
-6.97019;38.89339;GALP L-D: 24H 1,319 e
-6.99033;38.88386;GALP L-D: 24H 1,319 e
-6.94725;38.85814;GALP L-D: 24H 1,319 e
-7.05081;38.88321;GALP L-D: 24H 1,319 e
-3.63267;37.19561;TAMOIL L-D: 24H 1,319 e
-3.63767;37.52982;BLANCA L-D: 06:00-22:00 1,319 e
-7.21992;37.9675;GALP L-D: 24H 1,319 e
-4.848;37.58008;HBC L-D: 07:00-21:00 1,320 e
-2.29231;37.34586;MEROIL L-D: 24H 1,320 e
-2.47792;42.75319;(SIN ROTULO) L-D: 07:00-23:00 1,320 e
-1.66225;37.67875;AGROTER SAT  No1936 L-S: 09:00-20:00 1,320 e
-5.72484;39.06802;COOPERATIVA LA SAGRADA FA L-D: 24H 1,320 e
1.55342;41.28342;LA BOTIGA DEL SINDICAT L-D: 24H 1,320 e
-0.71072;39.7005;COOPERATIVA AGRICOLA DE C L-D: 24H 1,320 e
-1.85433;43.31944;FUEL TRUCK L-D: 24H 1,320 e
-2.78164;37.79797;CASTRIL L-D: 07:00-22:00 1,320 e
1.75939;42.37356;EMCCAT 24H. L-D: 24H 1,320 e
-8.69686;42.22142;BYE L-D: 07:00-23:00 1,320 e
-7.15306;42.85111;E.S.RUTANCARES S.L. L-D: 06:00-00:00 1,320 e
1.55608;41.98453;REDTORTUGA L-D: 24H 1,320 e
-3.44989;40.30994;CEPSA Horario Especial 1,320 e
-1.87622;37.41678;E.S H8 ENERGYS L-D: 06:30-22:00 1,320 e
-6.50214;39.45103;IBERDOEX L-D: 07:00-22:00 1,321 e
0.09442;38.839;GALP L-D: 24H 1,321 e
-0.45647;39.36183;CAMPSA L-D: 06:00-22:00 1,321 e
-1.27347;38.11944;HLH L-D: 24H 1,321 e
3.17269;41.90875;CEPSA L: 07:00-22:00 1,321 e
-8.94278;42.5985;REPSOL Horario Especial 1,321 e
-8.22186;43.50286;REPSOL L-D: 07:00-23:00 1,321 e
-5.63342;43.28892;ALCAMPO Horario Especial 1,321 e
-8.20369;43.34139;REPSOL L-D: 07:00-23:00 1,321 e
-8.2195;43.51217;REPSOL L-D: 07:00-23:00 1,321 e
-8.12253;43.50886;PETRONOR L-D: 06:00-23:00 1,321 e
-1.58033;42.02478;GALP L-V: 06:00-22:00 1,321 e
-1.58017;42.02369;GALP L-D: 06:00-22:00 1,321 e
1.98553;41.28064;CARREFOUR L-D: 24H 1,321 e
0.09375;38.83569;REPSOL COMERCIAL L-D: 24H 1,321 e
-5.72808;43.32272;DAM,S.L. L-D: 06:00-22:00 1,321 e
-1.79789;42.11461;SERTELGAS,SL L-D: 07:00-23:00 1,321 e
-2.0145;42.92211;CEPSA L-D: 07:00-22:00 1,321 e
-1.33994;37.67708;GALP L-D: 06:00-22:00 1,322 e
2.73536;41.71953;CEPSA L: 06:00-21:00 1,322 e
-1.36603;37.59272;GALP L-D: 24H 1,322 e
-6.53256;37.34244;SUTACON Horario Especial 1,322 e
-8.75003;41.97283;CEPSA L-D: 24H 1,322 e
-8.74956;41.97253;CEPSA L: 06:30-22:30 1,322 e
-8.74764;42.58983;CEPSA L-D: 07:00-23:00 1,322 e
-8.98508;42.73181;CEPSA L: 07:00-23:00 1,322 e
-7.35389;43.65133;REPSOL Horario Especial 1,322 e
-8.88033;42.78756;CEPSA L-D: 07:00-23:00 1,322 e
-8.49681;42.08444;CEPSA Horario Especial 1,322 e
-2.80542;43.37067;REPSOL L-D: 07:00-22:00 1,322 e
-2.40628;43.15389;GUREGAS Horario Especial 1,322 e
-1.82142;43.33114;IDS L-D: 24H 1,322 e
-2.73636;43.41989;PETRONOR L-D: 06:00-22:00 1,322 e
-2.70294;43.41231;REPSOL L-D: 07:00-23:00 1,322 e
-2.33403;42.39953;CAMPSA Horario Especial 1,322 e
2.27778;41.60172;MEROIL L-D: 24H 1,322 e
-0.81636;41.60075;CEPSA Horario Especial 1,322 e
-1.00414;41.70369;CEPSA Horario Especial 1,322 e
-1.29303;37.58691;BP L-D: 24H 1,322 e
-1.34264;37.62456;BP  L-D: 24H 1,322 e
-1.31156;37.59642;CAMPSA EXPRESS L-D: 24H 1,322 e
-3.57633;40.42;REPSOL L-D: 24H 1,323 e
-3.63583;40.16519;CEPSA L-D: 06:00-22:00 1,323 e
-3.76511;40.24708;BP L-D: 24H 1,323 e
-3.65394;40.54694;VALDAVIA L-D: 24H 1,323 e
-3.42675;40.70539;REPSOL L-D: 07:00-14:55 y 15:00-23:00 1,323 e
-3.6735;40.1895;CEPSA L-D: 24H 1,323 e
-3.74581;40.38528;STAR PETROLEUM L-D: 24H 1,323 e
-3.51028;40.59664;DONAIRE MARINA L-D: 24H 1,323 e
-1.18331;37.95264;CAMPSA EXPRESS L-D: 06:00-22:00 1,323 e
2.19653;42.18478;AUTOEQUIP L-D: 06:00-22:00 1,323 e
1.94681;41.795;MEROIL L-D: 06:00-22:00 1,323 e
2.09197;41.35794;PETROCAT L-S: 06:00-21:00 1,323 e
-2.66022;42.86467;REPSOL L-D: 06:00-22:00 1,323 e
-2.64831;42.84978;REPSOL L-D: 06:00-22:00 1,323 e
-2.00253;43.30108;REPSOL L-D: 06:00-22:00 1,323 e
-2.72158;42.85747;PETRONOR L-D: 06:00-23:00 1,323 e
-2.00211;43.29989;REPSOL L-D: 24H 1,323 e
-1.97511;43.32519;PETRONOR L-D: 07:00-23:00 1,323 e
-7.95061;42.12731;GALP L-D: 07:00-23:59 1,323 e
-7.54197;41.98325;GALP L-D: 24H 1,323 e
-5.93344;43.54528;CAIGIL L-S: 08:00-22:00 1,323 e
-3.15475;43.34119;EL HAYA SERVICIOS S.A. L-D: 24H 1,323 e
-3.30275;43.40336;E.S. ISLARES S.L. Horario Especial 1,323 e
0.13253;42.44644;ESTACION DE SERVICIO RV L-D: 06:30-22:30 1,323 e
-3.17639;43.35472;SHELL L-D: 08:30-20:30 1,323 e
-8.56675;43.15964;CEPSA L-D: 08:00-23:00 1,323 e
-8.18771;42.61543;CEPSA L: 7:30-23:00 1,323 e
-7.71458;42.07792;E.S. ANTELA L-D: 24H 1,323 e
-8.56056;43.00806;SHELL Horario Especial 1,323 e
-7.66222;42.91467;CEPSA L: 07:00-23:00 1,323 e
-3.15508;43.34092;EL HAYA SERVICIOS S.A. L-D: 24H 1,323 e
-3.07853;43.30722;E.S.EL CAMPILLO Horario Especial 1,323 e
-3.61894;40.53408;B.P. JUNCAL L-D: 24H 1,323 e
-3.99561;39.94508;SHELL L-D: 07:00-23:00 1,324 e
-4.38906;38.00486;EL POLIGONO L-D: 06:30-22:00 1,324 e
-8.88583;42.66572;SHELL L-D: 06:00-00:00 1,324 e
-8.02603;42.77408;SHELL Horario Especial 1,324 e
-8.57086;42.4535;15909 Horario Especial 1,324 e
-3.53422;40.43292;REPSOL L-D: 24H 1,324 e
-0.57425;39.27206;E.S.SANTA BARBARA CAMPSA L-D: 24H 1,324 e
1.35461;41.30661;COPVILAR L-D: 24H 1,324 e
-1.00436;37.63169;APARCADOLORES L-D: 06:00-23:00 1,324 e
-5.71931;43.32369;DISMUSA L-D: 07:00-22:00 1,324 e
-7.88808;42.42306;GALP L-D: 07:00-23:00 1,324 e
-8.85531;43.05694;E.S. CABREIRA L-D: 07:00-23:00 1,324 e
-3.11383;39.40106;BODEGAS SIMBOLO, SDAD. CO L-D: 24H 1,324 e
-3.55197;40.42703;REPSOL L-D: 24H 1,324 e
1.89739;41.59344;PETROCAT L-D: 06:00-22:00 1,324 e
1.89825;41.59267;PETROCAT L-D: 06:00-22:00 1,324 e
-0.35542;42.53975;REPSOL L-D: 07:00-23:00 1,324 e
-2.37403;42.51258;REPSOL L-S: 07:00-23:00 1,324 e
-2.39675;42.47536;CARREFOUR L-D: 24H 1,324 e
-0.36111;42.51503;REPSOL L-D: 06:00-22:00 1,324 e
-8.7855;42.26139;CEPSA L-S: 09:30-14:00 y 16:30-21:00 1,324 e
-8.74492;42.40967;CEPSA L-D: 07:00-23:00 1,324 e
-2.91139;43.24669;CEPSA L-D: 24H 1,324 e
-8.62519;42.43042;CEPSA L-D: 24H 1,324 e
2.09639;41.55886;CEPSA L-D: 24H 1,324 e
2.09906;41.33331;E.S.PRAT, S.L.U. L-D: 06:00-22:00 1,324 e
-1.91531;42.26286;REPSOL Horario Especial 1,324 e
-1.9175;42.26339;REPSOL L-D: 24H 1,324 e
2.80636;41.95108;BP L-D: 06:00-22:00 1,324 e
2.81783;41.97786;BP L-D: 06:00-22:00 1,324 e
2.20167;41.39756;LUVIRR L-D: 24H 1,324 e
-3.79722;40.28425;CEPSA L-D: 24H 1,324 e
-4.01897;40.62819;E.S. BP VILLALBA CARVISA  L-D: 24H 1,324 e
-4.00656;40.64617;REPSOL L-D:  7:30-22:00 1,324 e
-3.99539;40.62881;BP EII L-D: 24H 1,324 e
-3.49322;40.45356;REPSOL L-D: 06:30-10:30 1,324 e
-4.35658;39.87272;FARRUCO S.A. L-D: 06:00-22:00 1,324 e
-4.56339;39.93669;FARRUCO S.A. L-D: 06:00-22:00 1,324 e
-4.11183;40.1585;FARRUCO S.A. Horario Especial 1,324 e
